302	8
303	8
922	8
1729	8
1160	8
534	8
454	8
3683	8
113	8
756	8
195	8
923	8
1019	8
455	8
1495	8
196	8
1161	8
535	8
1496	8
1497	8
318	8
1020	8
260	8
1021	8
536	8
757	8
833	8
586	8
1498	8
1294	8
758	8
834	8
304	8
924	8
1162	8
653	8
1163	8
1164	8
654	8
925	8
319	8
587	8
1730	8
2019	8
926	8
835	8
759	8
1022	8
1295	8
537	8
1731	8
927	8
1296	8
320	8
836	8
837	8
928	8
456	8
383	8
305	8
1165	8
1023	8
538	8
3684	8
1024	8
457	8
588	8
1297	8
838	8
1732	8
502	8
655	8
2020	8
839	8
158	8
1025	8
1733	8
420	8
840	8
421	8
929	7
172	7
1499	7
261	7
2021	7
539	7
503	7
2423	7
760	7
930	7
540	7
1026	7
1298	7
1500	7
504	7
931	7
1299	7
384	7
1027	7
1028	7
761	7
541	7
1166	7
542	7
1300	7
385	7
543	7
505	7
932	7
762	7
1501	7
1734	7
321	7
933	7
841	7
544	7
422	7
458	7
1029	7
459	7
1735	7
2022	7
3685	7
1301	7
1736	7
138	7
589	7
590	7
386	7
506	7
842	7
2424	7
1302	7
1030	7
197	7
1303	7
2959	7
1304	7
1737	7
656	7
934	7
1305	7
657	7
1502	7
1306	7
2023	7
658	7
545	7
460	7
322	7
1031	7
763	7
1307	7
659	7
2024	7
1167	7
1032	7
238	7
660	7
546	7
1308	7
661	7
507	7
591	7
1309	7
843	7
662	7
764	7
1310	7
844	7
2025	7
1311	7
387	7
845	7
2026	7
1503	7
423	7
1738	7
846	7
592	7
547	7
847	7
1033	7
1504	7
1034	7
424	7
1739	7
1035	7
159	7
1505	7
935	7
1036	7
1168	7
1312	7
936	7
663	7
1169	7
1506	7
2960	7
664	7
937	7
1037	7
461	7
1313	7
665	7
2425	7
765	7
1740	7
848	7
2426	7
1507	6
508	6
1508	6
1038	6
2027	6
766	6
509	6
666	6
462	6
1170	6
1039	6
2028	6
849	6
667	6
1509	6
593	6
1314	6
1315	6
425	6
2961	6
1510	6
1040	6
548	6
668	6
2427	6
3686	6
1511	6
669	6
1512	6
426	6
1316	6
1041	6
938	6
1171	6
2962	6
1317	6
594	6
1042	6
2029	6
2030	6
1043	6
595	6
1513	6
1172	6
1741	6
939	6
1742	6
2031	6
4723	6
2032	6
510	6
940	6
388	6
2428	6
1514	6
941	6
942	6
943	6
767	6
1173	6
596	6
1174	6
944	6
2033	6
1515	6
850	6
3687	6
670	6
2963	6
945	6
768	6
1743	6
2429	6
946	6
463	6
597	6
262	6
1175	6
1176	6
323	6
1516	6
1177	6
1744	6
1044	6
1517	6
1518	6
2034	6
851	6
2964	6
324	6
2965	6
598	6
599	6
3688	6
7905	6
3689	6
947	6
1519	6
948	6
2430	6
1520	6
2035	6
1318	6
1319	6
769	6
671	6
1320	6
949	6
2431	6
950	6
770	6
852	6
951	6
853	6
427	6
3690	6
1321	6
854	6
1322	6
6127	6
1521	6
1045	6
428	6
1323	6
1046	6
1324	6
952	6
511	6
1178	6
1745	6
389	6
1746	6
1179	6
771	6
953	6
129	6
221	6
855	6
1180	6
390	6
1181	6
856	6
1047	6
3691	6
1048	6
772	6
1049	6
1325	6
1522	6
1747	6
773	6
1326	6
954	6
2966	6
857	6
2036	6
3692	6
858	6
6128	6
1050	6
2037	6
1748	6
2432	6
1051	6
1327	6
774	6
1749	6
2967	5
1052	5
1750	5
859	5
1182	5
1751	5
860	5
2968	5
1183	5
1053	5
1523	5
1524	5
1054	5
1055	5
1752	5
2433	5
391	5
1525	5
861	5
3693	5
600	5
775	5
1753	5
672	5
2969	5
2970	5
601	5
464	5
2038	5
2039	5
673	5
1754	5
512	5
2971	5
2972	5
392	5
2973	5
2434	5
674	5
1526	5
465	5
862	5
1755	5
1756	5
602	5
955	5
1757	5
1758	5
160	5
466	5
863	5
603	5
180	5
263	5
513	5
956	5
1527	5
957	5
467	5
325	5
2435	5
1759	5
958	5
1760	5
959	5
1056	5
1761	5
3694	5
960	5
1057	5
776	5
1762	5
1528	5
2974	5
2975	5
3695	5
961	5
1328	5
2436	5
1529	5
1530	5
1531	5
3696	5
1763	5
1532	5
2437	5
675	5
1764	5
96	5
468	5
2040	5
3697	5
1329	5
2438	5
676	5
6129	5
2439	5
864	5
1058	5
777	5
962	5
2976	5
1330	5
865	5
6130	5
1765	5
549	5
1059	5
1060	5
866	5
2440	5
3698	5
2441	5
2041	5
963	5
326	5
677	5
2977	5
360	5
2978	5
2042	5
1533	5
1331	5
1061	5
1534	5
1332	5
778	5
2043	5
1535	5
1766	5
2044	5
2045	5
604	5
1767	5
678	5
1333	5
779	5
867	5
2442	5
780	5
605	5
550	5
1536	5
868	5
2046	5
1537	5
1184	5
1768	5
361	5
1334	5
1185	5
4724	5
1538	5
6131	5
869	5
2443	5
964	5
429	5
2444	5
1062	5
2445	5
679	5
781	5
965	5
1335	5
3699	5
966	5
1186	5
1539	5
1540	5
1187	5
870	5
782	5
1769	5
680	5
2047	5
2048	5
2446	5
2979	5
1188	5
871	5
1770	5
872	5
327	5
2049	5
1771	5
2050	5
1541	5
1336	5
2051	5
873	5
1772	5
1337	5
6132	5
1542	5
874	5
681	5
1543	5
1189	5
1338	5
1190	5
1773	5
2980	5
1544	5
1545	5
1546	5
328	5
1191	5
783	5
1063	5
2447	5
1192	5
1339	5
1774	5
2448	5
1547	5
1193	5
2981	5
2449	5
2450	5
967	5
2052	5
1548	5
1775	5
1549	5
784	5
1776	5
1550	5
551	5
875	5
1340	5
469	5
785	5
2451	5
3700	5
2053	5
2452	5
786	5
1064	5
1551	5
1194	5
3701	5
130	5
2982	5
552	5
1341	5
2983	5
2054	5
3702	5
4725	4
1342	4
3703	4
4726	4
4727	4
3704	4
1552	4
682	4
4728	4
430	4
2984	4
683	4
3705	4
2985	4
968	4
3706	4
1343	4
3707	4
876	4
2055	4
2453	4
1553	4
1195	4
2986	4
1196	4
2056	4
4729	4
2454	4
2987	4
969	4
1554	4
1065	4
2057	4
1777	4
1344	4
1066	4
1197	4
787	4
2455	4
2058	4
877	4
3708	4
2988	4
4730	4
1198	4
222	4
606	4
514	4
2989	4
970	4
1345	4
1346	4
2990	4
1347	4
1067	4
223	4
7906	4
1555	4
2059	4
1556	4
2456	4
971	4
1778	4
1557	4
4731	4
2060	4
1779	4
3709	4
2061	4
362	4
329	4
2062	4
2991	4
1558	4
1348	4
2457	4
3710	4
2992	4
1199	4
2063	4
878	4
2064	4
1559	4
431	4
393	4
1780	4
553	4
1560	4
1561	4
394	4
2993	4
2458	4
684	4
1349	4
2459	4
2994	4
7907	4
2995	4
2996	4
1781	4
1782	4
1783	4
1562	4
1784	4
607	4
2997	4
1563	4
1564	4
879	4
1200	4
1785	4
6133	4
2998	4
4732	4
515	4
470	4
972	4
4733	4
2460	4
4734	4
880	4
2461	4
2065	4
1201	4
1786	4
2462	4
1202	4
2463	4
2066	4
973	4
1787	4
2464	4
685	4
881	4
882	4
2999	4
788	4
1350	4
2465	4
2067	4
3711	4
7908	4
3000	4
3001	4
1203	4
974	4
3002	4
1351	4
1068	4
2068	4
3712	4
1788	4
1789	4
1790	4
1069	4
975	4
6134	4
1352	4
2466	4
1353	4
1565	4
1566	4
1791	4
3713	4
1070	4
1792	4
516	4
3003	4
3004	4
883	4
2069	4
2070	4
1354	4
6135	4
1793	4
2467	4
686	4
3714	4
3715	4
6136	4
884	4
687	4
789	4
6137	4
1567	4
608	4
1568	4
517	4
2071	4
1794	4
1795	4
1204	4
554	4
2072	4
2468	4
688	4
1071	4
2469	4
6138	4
1072	4
1205	4
1355	4
2470	4
1356	4
1206	4
2073	4
1569	4
1570	4
306	4
1796	4
2074	4
3716	4
1797	4
2471	4
1357	4
1358	4
7909	4
3717	4
3718	4
2472	4
1571	4
2075	4
1572	4
1573	4
1073	4
2076	4
609	4
3005	4
1207	4
4735	4
1359	4
2473	4
1360	4
3006	4
3007	4
4736	4
1074	4
4737	4
1075	4
1076	4
1574	4
1361	4
2077	4
1575	4
3008	4
1362	4
1363	4
2474	4
1208	4
1798	4
1576	4
1209	4
1364	4
2475	4
2078	4
3719	4
3009	4
395	4
2079	4
1365	4
1799	4
1577	4
790	4
198	4
1800	4
2476	4
1801	4
1802	4
1366	4
976	4
1578	4
2477	4
3720	4
3010	4
1579	4
1210	4
1580	4
1367	4
2080	4
1581	4
1368	4
610	4
2081	4
2082	4
2083	4
1582	4
3011	4
977	4
2478	4
885	4
2084	4
1369	4
1803	4
1804	4
1583	4
3012	4
1584	4
1077	4
2479	4
2085	4
1078	4
2480	4
6139	4
6140	4
2481	4
3013	4
3014	4
3721	4
4738	4
1805	4
181	4
1806	4
2482	4
2086	4
978	4
791	4
2483	4
1079	4
3722	4
207	4
2484	4
3015	4
1807	4
3723	4
1808	4
1370	4
4739	4
2485	4
555	4
979	4
980	4
2087	4
2486	4
1585	4
2487	4
2488	4
2088	4
1211	4
1080	4
471	4
1809	4
1212	4
1586	4
307	4
1810	4
1811	4
2489	4
6141	4
2490	4
1812	4
2089	4
3724	4
689	4
2491	4
4740	4
2492	4
3016	4
981	4
1587	4
6142	4
690	4
1813	4
161	4
3017	4
2493	4
3725	4
982	4
1081	4
2090	4
4741	4
3018	4
3726	4
1588	4
7910	4
3019	4
2494	4
2091	4
3727	4
2495	4
2092	4
6143	4
792	4
2093	4
2094	4
2095	4
1589	4
1814	4
1082	4
1590	4
1213	4
691	4
3020	4
2096	4
1815	4
3021	4
1371	4
1372	4
1591	4
1816	4
2097	4
1817	4
4742	4
3728	4
886	4
1818	4
1592	4
983	4
1214	4
3022	4
1593	4
2098	4
1819	4
611	4
1820	4
2099	4
3729	4
2100	4
612	4
887	4
4743	4
3730	4
2101	4
1215	4
1594	4
692	4
3731	4
1821	4
1595	4
2102	4
3732	4
7911	4
1083	4
2103	4
4744	4
3733	4
1216	4
2496	4
1822	4
7912	4
1823	4
1217	4
363	4
693	4
3023	4
3024	4
2104	4
2497	4
6144	4
1373	4
4745	4
2105	4
3734	4
4746	4
4747	4
4748	4
3735	4
3025	4
1374	4
2106	4
4749	4
2107	4
2498	4
1596	4
2499	4
3736	4
4750	4
6145	4
1597	4
1598	4
2108	4
3737	4
2500	4
3026	4
1824	4
1375	4
2501	4
6146	4
2502	3
3027	3
1825	3
3738	3
3739	3
1826	3
208	3
1827	3
1218	3
7913	3
182	3
308	3
1828	3
2109	3
1829	3
888	3
793	3
1599	3
4751	3
1830	3
1831	3
4752	3
3740	3
1832	3
2110	3
4753	3
1376	3
1377	3
3028	3
984	3
3029	3
3741	3
1833	3
6147	3
3030	3
3031	3
4754	3
4755	3
2111	3
2112	3
2113	3
613	3
4756	3
3032	3
1600	3
1219	3
1084	3
1378	3
1379	3
1601	3
1602	3
2114	3
4757	3
1380	3
4758	3
3033	3
1381	3
3034	3
3742	3
889	3
2503	3
2504	3
3035	3
3743	3
2115	3
3036	3
2505	3
1382	3
1603	3
3037	3
3744	3
3745	3
3746	3
890	3
4759	3
1834	3
3747	3
891	3
3748	3
7914	3
3038	3
2116	3
614	3
2117	3
3039	3
1835	3
3749	3
1604	3
4760	3
2506	3
3750	3
3751	3
1836	3
2507	3
2508	3
556	3
2118	3
3752	3
3753	3
2509	3
4761	3
7915	3
892	3
2510	3
2511	3
1837	3
264	3
265	3
266	3
6148	3
2119	3
3754	3
7916	3
2512	3
3040	3
1383	3
1384	3
1220	3
3755	3
4762	3
364	3
396	3
397	3
398	3
399	3
2513	3
3756	3
2514	3
1838	3
1839	3
1840	3
1605	3
2515	3
7917	3
985	3
239	3
615	3
2120	3
2516	3
4763	3
1385	3
3041	3
2517	3
2518	3
3042	3
3043	3
1841	3
1842	3
1221	3
2121	3
3757	3
3758	3
3759	3
2122	3
986	3
2123	3
1606	3
794	3
2124	3
2519	3
2125	3
6149	3
893	3
3044	3
2126	3
2520	3
6150	3
1386	3
7918	3
2521	3
3045	3
7919	3
1843	3
3046	3
4764	3
2127	3
1844	3
1387	3
9349	3
1607	3
2522	3
3760	3
2128	3
1608	3
9350	3
6151	3
6152	3
1609	3
6153	3
6154	3
3761	3
7920	3
4765	3
1610	3
4766	3
2523	3
2129	3
518	3
3047	3
4767	3
4768	3
1611	3
4769	3
4770	3
3762	3
2130	3
2131	3
1612	3
2524	3
7921	3
4771	3
3763	3
4772	3
1845	3
4773	3
7922	3
2525	3
6155	3
2526	3
3048	3
1388	3
1846	3
1389	3
7923	3
3049	3
1847	3
6156	3
6157	3
1613	3
6158	3
6159	3
2527	3
1848	3
3050	3
2528	3
1849	3
1222	3
2529	3
2132	3
3051	3
3764	3
3765	3
3766	3
3052	3
3053	3
6160	3
4774	3
4775	3
3054	3
2133	3
2134	3
2530	3
3767	3
1614	3
4776	3
1390	3
6161	3
2135	3
2136	3
3768	3
1223	3
3055	3
3769	3
3056	3
3057	3
9351	3
2531	3
2532	3
6162	3
2533	3
1224	3
2137	3
1391	3
3770	3
1085	3
1086	3
3771	3
987	3
3058	3
2534	3
2535	3
6163	3
6164	3
3059	3
3060	3
3772	3
3061	3
3773	3
2536	3
1225	3
1087	3
2138	3
6165	3
1850	3
2537	3
4777	3
1392	3
1226	3
3774	3
2538	3
3062	3
3063	3
2139	3
2140	3
4778	3
7924	3
2141	3
1615	3
1227	3
2539	3
3064	3
1393	3
2142	3
4779	3
2143	3
3775	3
4780	3
1616	3
3776	3
1617	3
3777	3
2540	3
2541	3
2542	3
2144	3
3778	3
1618	3
2543	3
2544	3
1619	3
3065	3
3066	3
4781	3
3067	3
4782	3
6166	3
3068	3
472	3
519	3
3779	3
6167	3
1851	3
2145	3
2545	3
616	3
6168	3
3780	3
3781	3
1852	3
1088	3
3782	3
2146	3
4783	3
1394	3
3783	3
2546	3
1853	3
2547	3
1395	3
1620	3
2548	3
2549	3
3784	3
2147	3
1854	3
6169	3
6170	3
1396	3
1397	3
1855	3
3785	3
3069	3
3070	3
1856	3
2550	3
1398	3
2148	3
3071	3
795	3
6171	3
2149	3
3072	3
2551	3
2552	3
1621	3
3073	3
1228	3
1399	3
1229	3
3786	3
3787	3
3074	3
988	3
4784	3
6172	3
694	3
2150	3
3075	3
2151	3
989	3
1230	3
2553	3
796	3
1400	3
4785	3
3076	3
6173	3
2554	3
1401	3
3788	3
4786	3
3077	3
2152	3
6174	3
3078	3
400	3
4787	3
3079	3
2153	3
3789	3
2154	3
9352	3
2555	3
2556	3
2557	3
2558	3
1402	3
1231	3
2559	3
1403	3
1622	3
1404	3
3790	3
1857	3
2155	3
3791	3
3792	3
1089	3
3080	3
3081	3
1858	3
797	3
3793	3
3082	3
1623	3
3794	3
2560	3
2156	3
6175	3
4788	3
4789	3
3795	3
1859	3
1860	3
1232	3
4790	3
2561	3
2562	3
2563	3
7925	3
3083	3
3796	3
4791	3
4792	3
7926	3
1624	3
1861	3
7927	3
1233	3
6176	3
1862	3
2157	3
3797	3
3798	3
1863	3
3799	3
6177	3
2158	3
4793	3
3800	3
6178	3
1864	3
3801	3
3802	3
6179	3
2159	3
7928	3
1865	3
432	3
798	3
2564	3
3803	3
2565	3
6180	3
2160	3
2161	3
9353	3
2162	3
3804	3
2566	3
3084	3
3805	3
3806	3
3807	3
2163	3
1866	3
1867	3
4794	3
1405	3
3085	3
2567	3
4795	3
3086	3
1406	3
150	3
1407	3
3808	3
4796	3
1868	3
894	3
2568	3
1408	3
2164	3
1090	3
401	3
3809	3
4797	3
2569	3
1409	3
2570	3
2165	3
9354	3
1869	3
2571	3
2166	3
3810	3
3087	3
1870	3
3811	3
1625	3
4798	3
3812	3
3813	3
3814	3
1871	3
1626	3
1091	3
6181	3
3088	3
2572	3
2573	3
1627	3
3815	3
1234	3
7929	3
3816	3
799	3
2167	3
6182	3
1872	3
2574	3
3089	3
3090	3
3091	3
2168	3
1235	3
3092	3
3093	3
2575	3
9355	3
3817	3
2576	3
3818	3
3094	3
2577	3
3819	3
3095	3
695	3
1236	3
473	3
1873	3
1410	3
3096	3
7930	3
474	3
6183	3
1874	3
2578	3
1875	3
2579	3
6184	3
3097	3
3098	3
2580	3
1237	3
6185	3
3099	3
3820	3
3100	3
2169	3
2581	3
6186	3
3101	3
3821	3
3822	3
2582	3
3102	3
3103	3
990	3
3823	3
2170	3
3824	3
1876	3
3825	3
895	3
2171	3
4799	3
520	3
6187	3
3826	3
896	3
2583	3
1411	3
2584	3
1092	3
3827	3
3828	3
1628	3
9356	3
6188	3
2585	3
3829	3
3104	3
3830	3
1629	3
3831	3
3105	3
2586	3
1630	3
617	3
4800	3
3832	3
3833	3
3834	3
1877	3
2172	3
3106	3
3835	3
3107	3
2587	3
3836	3
1878	3
4801	3
6189	3
557	3
4802	3
3108	3
3109	3
1631	3
4803	3
2588	3
1879	3
365	3
1412	3
2589	3
2173	3
3837	3
6190	3
2174	3
4804	3
2175	3
2176	3
3110	3
1413	3
1880	3
2590	3
1093	3
2591	3
3838	3
4805	3
3111	3
4806	3
4807	3
1881	3
1414	3
1238	3
7931	3
1632	3
3839	3
2592	3
1415	3
6191	3
6192	3
1239	3
1882	3
4808	3
4809	3
2177	3
696	3
3840	3
1883	3
2593	3
2594	3
1094	3
1884	3
6193	3
4810	3
3112	3
2178	3
6194	3
4811	3
1095	3
1240	3
1241	3
3113	3
3841	3
3114	3
3842	3
6195	3
1242	3
4812	3
1243	3
6196	3
991	3
3115	3
2595	3
1096	3
2179	3
4813	3
3116	3
1633	3
1416	3
2180	3
1885	3
3117	3
2596	3
4814	3
992	3
4815	3
2181	3
6197	3
1886	3
2597	3
2598	3
4816	3
3843	3
2599	3
3844	3
3118	3
3119	3
2600	3
1417	3
4817	3
3845	3
3120	3
3121	3
1097	3
6198	3
4818	3
3122	3
7932	3
2182	3
6199	3
2183	3
3846	3
6200	3
3123	3
2184	3
7933	3
3847	3
1887	3
7934	3
1888	3
2601	3
1634	3
1889	3
2602	3
3124	3
3125	3
993	3
2603	3
2604	3
4819	3
3126	3
4820	3
3848	3
2185	3
6201	3
2186	3
6202	3
3849	2
7935	2
6203	2
6204	2
9357	2
1890	2
3127	2
6205	2
309	2
9358	2
6206	2
6207	2
2605	2
3128	2
2606	2
2607	2
3129	2
3130	2
3131	2
7936	2
366	2
475	2
209	2
2187	2
1418	2
697	2
4821	2
3132	2
3850	2
3133	2
6208	2
2188	2
1419	2
4822	2
3851	2
3852	2
2608	2
3134	2
3135	2
3136	2
6209	2
6210	2
6211	2
7937	2
6212	2
6213	2
6214	2
7938	2
3853	2
7939	2
3137	2
7940	2
3854	2
9359	2
2609	2
3855	2
2189	2
6215	2
6216	2
1891	2
2190	2
1892	2
2191	2
3138	2
7941	2
3856	2
3139	2
2610	2
994	2
3140	2
2611	2
6217	2
2612	2
9360	2
4823	2
3141	2
4824	2
1635	2
3142	2
6218	2
6219	2
3143	2
1893	2
7942	2
9361	2
1244	2
3144	2
3857	2
2613	2
6220	2
995	2
1420	2
2192	2
6221	2
1421	2
1245	2
9362	2
1894	2
9363	2
7943	2
6222	2
4825	2
9364	2
1422	2
3145	2
1423	2
1895	2
1246	2
1424	2
7944	2
3858	2
3859	2
3146	2
6223	2
3147	2
1636	2
3148	2
6224	2
1247	2
1248	2
996	2
1249	2
1896	2
1897	2
1637	2
3860	2
2614	2
6225	2
6226	2
6227	2
7945	2
4826	2
4827	2
6228	2
3149	2
3150	2
7946	2
7947	2
7948	2
4828	2
3861	2
6229	2
3151	2
6230	2
6231	2
6232	2
4829	2
698	2
4830	2
3862	2
3152	2
7949	2
6233	2
4831	2
3153	2
4832	2
1898	2
558	2
6234	2
9365	2
6235	2
3154	2
699	2
3155	2
6236	2
6237	2
2615	2
2616	2
3863	2
6238	2
3864	2
2617	2
2618	2
1638	2
7950	2
433	2
434	2
6239	2
4833	2
4834	2
2193	2
3865	2
3866	2
4835	2
3867	2
3868	2
9366	2
6240	2
6241	2
4836	2
4837	2
4838	2
7951	2
2619	2
3156	2
3157	2
7952	2
4839	2
6242	2
3869	2
6243	2
1425	2
1250	2
997	2
139	2
3870	2
4840	2
3871	2
3872	2
7953	2
6244	2
9367	2
3158	2
2620	2
3873	2
7954	2
3874	2
6245	2
7955	2
7956	2
2194	2
3875	2
3876	2
2621	2
1098	2
7957	2
3877	2
6246	2
6247	2
1899	2
7958	2
4841	2
3159	2
1099	2
1100	2
3160	2
3161	2
3162	2
3163	2
6248	2
1251	2
2622	2
2623	2
7959	2
7960	2
4842	2
1900	2
4843	2
4844	2
6249	2
3878	2
4845	2
3164	2
6250	2
3165	2
3166	2
3167	2
2195	2
2624	2
2625	2
6251	2
7961	2
7962	2
3879	2
4846	2
4847	2
4848	2
1426	2
2626	2
3880	2
4849	2
2627	2
6252	2
9368	2
3168	2
6253	2
1901	2
1639	2
2628	2
2196	2
1640	2
3169	2
6254	2
6255	2
6256	2
4850	2
4851	2
6257	2
6258	2
1641	2
3170	2
6259	2
240	2
2629	2
4852	2
4853	2
7963	2
7964	2
7965	2
2630	2
4854	2
9369	2
4855	2
3171	2
3881	2
3882	2
897	2
4856	2
6260	2
4857	2
4858	2
2631	2
3883	2
3172	2
4859	2
4860	2
7966	2
9370	2
3173	2
6261	2
6262	2
7967	2
2197	2
3174	2
3175	2
7968	2
3884	2
3885	2
3886	2
2632	2
2633	2
2634	2
4861	2
3176	2
2198	2
1427	2
1642	2
998	2
1643	2
6263	2
800	2
1644	2
9371	2
9372	2
2635	2
4862	2
4863	2
7969	2
3177	2
1902	2
3178	2
3179	2
3180	2
6264	2
6265	2
3887	2
3181	2
3182	2
3183	2
6266	2
7970	2
9373	2
7971	2
4864	2
3184	2
7972	2
1252	2
3185	2
3186	2
4865	2
3187	2
6267	2
2199	2
6268	2
6269	2
3888	2
3889	2
1645	2
7973	2
3188	2
999	2
4866	2
6270	2
9374	2
3890	2
3891	2
6271	2
9375	2
7974	2
7975	2
2636	2
6272	2
4867	2
3892	2
7976	2
6273	2
4868	2
3893	2
6274	2
2637	2
1903	2
4869	2
1253	2
1646	2
1101	2
1254	2
1428	2
6275	2
1102	2
3189	2
2638	2
2200	2
3190	2
2201	2
6276	2
7977	2
6277	2
3894	2
1904	2
2202	2
7978	2
2639	2
2640	2
1429	2
1255	2
3191	2
2641	2
3192	2
3895	2
898	2
6278	2
3896	2
6279	2
2203	2
3897	2
1905	2
1647	2
1906	2
6280	2
6281	2
7979	2
6282	2
6283	2
7980	2
4870	2
2204	2
3193	2
4871	2
4872	2
4873	2
1907	2
4874	2
3898	2
7981	2
7982	2
6284	2
6285	2
3899	2
3900	2
2205	2
4875	2
1648	2
3194	2
6286	2
2642	2
7983	2
7984	2
2643	2
3195	2
3196	2
4876	2
1908	2
9376	2
3197	2
3901	2
2644	2
6287	2
3902	2
2206	2
3198	2
2645	2
6288	2
9377	2
6289	2
3199	2
4877	2
4878	2
7985	2
6290	2
7986	2
899	2
7987	2
1909	2
3903	2
4879	2
4880	2
2646	2
4881	2
6291	2
3904	2
3905	2
3906	2
3200	2
4882	2
3907	2
2647	2
4883	2
6292	2
7988	2
3908	2
3909	2
3910	2
4884	2
3201	2
3911	2
4885	2
3912	2
3913	2
2648	2
2649	2
9378	2
3914	2
1000	2
9379	2
3915	2
2650	2
9380	2
6293	2
3916	2
3202	2
3203	2
700	2
559	2
560	2
521	2
522	2
561	2
3204	2
4886	2
2207	2
6294	2
6295	2
6296	2
4887	2
3205	2
3917	2
7989	2
3206	2
2651	2
6297	2
3918	2
6298	2
6299	2
4888	2
3207	2
1649	2
1910	2
3208	2
6300	2
6301	2
3209	2
6302	2
2652	2
2208	2
7990	2
9381	2
6303	2
6304	2
2209	2
1256	2
2210	2
2653	2
3210	2
3919	2
7991	2
3920	2
1911	2
1912	2
6305	2
4889	2
3211	2
4890	2
4891	2
4892	2
3212	2
801	2
4893	2
3921	2
9382	2
4894	2
2654	2
4895	2
3922	2
4896	2
3923	2
2655	2
2656	2
2657	2
2658	2
4897	2
3924	2
3213	2
2659	2
2660	2
6306	2
7992	2
7993	2
4898	2
2211	2
2212	2
3925	2
7994	2
3214	2
3215	2
3216	2
3926	2
3927	2
3928	2
6307	2
